Group,Gal,ID,ra,dec,type,CHI2NU,RE_g,e_RE_g,MAG_g,e_MAG_g,n_g,e_n_g,RE_r,e_RE_r,MAG_r,e_MAG_r,n_r,e_n_r,RE_i,e_RE_i,MAG_i,e_MAG_i,n_i,e_n_i,RE_z,e_RE_z,MAG_z,e_MAG_z,n_z,e_n_z,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,zmemb,gmemb,FUV,NUV,GAL,radvel,z,mag,r20,r50,r80,flux_c,flux_e,rpetro_c,rpetro_e,rhalf_c,rhalf_e,Gini,M20,F(G_M20),S(G_M20),SN_per_pixel,C,A,S,M,I,D,Ao,As,Ser_A,Ser_R,Ser_n,Ser_xc,Ser_yc,Ser_ellip,Ser_theta,flag_morph,flag_sersic,ima_sc_pix2arc,ima_sc_arc2kpc,psf_arcsec,size_image_phy_kpc,zp_ima,eta,petro_extent_cas,snr,area_min,debleding,area_min_deblend,skybox_x,skybox_y,sky_method,nsigma,npixels,dilate_size,mask_stars,fwhm,threshold,roundlo,roundhi,sharplo,aper_stars,aper_fact,aper_center,aper_ellip,aper_pa,dr,View,area_segmap_pix,area_psf_pix,ratio_segmap_psf,flag_area,flag_area_th,SN_gal,bck,ratio_SN_gal,flag_SN,flag_SN_th,perc_SN_flag,perc_20_SN_gal,perc_50_SN_gal,perc_80_SN_gal,flag_image,flag_bck,flag_object,flag_statmorph,r_theta,Rij,sigmalos
273,3,5607,168.6329932854441,-0.8471000904260012,DUP,0.799594529715566,14.1380,0.0189,16.7366,0.001,1.9048,0.0034,13.2103,0.0127,16.0157,7.0E-4,2.0137,0.0022,12.3252,0.0127,15.6928,8.0E-4,2.1176,0.0024,11.3671,0.0191,15.501,0.001,2.2301,0.0038,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,0.068843,,19.4781,18.7316,10r,5000.0,0.0166666666666666,,3.8993207509599848,8.376371271026478,16.22452888869762,343.65219569516165,351.9018350322786,19.866767409601696,28.4342858755304,9.960249485130642,14.630389995639357,0.5278591212374374,-1.887699720950868,-0.0389214432557336,-0.0668097311871077,0.4578204452991485,3.0959156706618014,0.0781663638045257,0.033740417611716,9.478672985781E-4,0.0,0.0148015146113329,0.0908780321670986,0.354821890032733,0.366158218690679,11.84908704533754,1.608950835308257,320.17306728623214,319.6520465023141,0.5494079796666885,2.58201143372726,0.0,0.0,0.27,0.3462954865095246,1.3353752,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,3776.0,19.2,196.5,0.0,3.0,0.02726,0.0038399999029934,7.1,0.0,3.0,50.0,4.0,7.1,23.0,0.0,0.0,0.0,0.0,1.519,106.41,57.16
273,2,2632,168.6142807388433,-0.85006471540606,SER,0.799594529715566,19.5155,0.0813,17.929,0.0034,1.2593,0.0068,20.0826,0.0690,17.5594,0.003,1.4198,0.0055,20.6237,0.1172,17.4039,0.0051,1.5731,0.0092,21.2094,0.1879,17.296,0.007,1.7389,0.0149,17.477701,17.131311,16.93252,16.893799,17.696766,18.22084,16.671509,,0.34638977,0.1987915,0.23751259,0.038721085,0.06907,,19.4818,19.1495,11r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.519,106.41,57.16
273,6,3696,168.6615422027588,-0.8539263460750668,PSF,0.799594529715566,33.1645,0.0577,16.9877,0.0018,0.7186,0.0024,33.9234,0.0415,16.5656,0.0014,0.7152,0.0013,34.6476,0.0578,16.393,0.0021,0.7120,0.0019,35.4314,0.0926,16.2499,0.0029,0.7085,0.0034,23.526337,23.432756,23.282047,23.870144,,23.655022,,,0.093580246,0.15070915,-0.43738747,-0.5880966,0.0,,19.035,18.6909,12r,5000.0,0.0166666666666666,,13.530773679638749,26.639498205857816,43.06874331923266,181.51195772828308,180.76878382704464,54.56353943923349,70.58438609124786,26.64664595189817,34.109644007570175,0.6059804686003286,-1.5683667180106422,0.1264814551530024,0.054917690110846,0.1400347501039505,2.514197849732349,0.0827495361419578,-0.0221463078752164,0.8,0.8611417613656216,0.2984074743381647,-5.619441812451E-4,0.2641118172687961,0.0540587066137136,29.506925975618813,0.4322856768869263,316.7331683596114,315.74115678603783,0.5028172236086119,2.118833320984077,0.0,0.0,0.27,0.3462954865095246,1.3353752,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,3984.0,19.2,207.4,0.0,3.0,0.02739,0.0037700000684708,7.3,0.0,3.0,50.0,4.0,7.3,16.6,0.0,0.0,0.0,0.0,1.519,106.41,57.16
273,4,3298,168.6418172276092,-0.8642468454693131,SER,0.799594529715566,16.8659,0.0790,17.5262,0.0036,1.6889,0.0088,16.9658,0.0526,17.1072,0.0025,1.8800,0.0057,17.0612,0.0846,16.9423,0.0039,2.0623,0.0091,17.1643,0.1429,16.8454,0.006,2.2597,0.0155,17.319115,16.898642,16.723915,16.613955,17.288717,17.86225,15.099572,14.334778,0.4204731,0.17472649,0.28468704,0.10996056,0.0691,,19.4944,19.1749,13r,5000.0,0.0166666666666666,,5.892867196491929,13.511215662476884,22.82522437206276,118.33051993960244,117.77651893285524,28.37113171665819,30.74077455329334,14.124485889187632,15.402588541786804,0.483457826832263,-1.870667382140819,-0.2705112613567104,-0.1083995175536334,0.1835070252418518,2.9404420076784223,0.2058332499972766,-0.0063583655072385,0.0308924485125858,0.0636010636021702,0.0448502354105226,0.3239073714110433,0.5721107834770148,0.0717146336459346,11.59383940703147,0.6956361480831577,318.9832575972365,320.01510564675823,0.0642335893530728,2.4102848635629064,1.0,0.0,0.27,0.3462954865095246,1.2745372,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2293.0,17.5,131.0,0.0,3.0,0.03083,0.0038300000596791,8.1,0.0,3.0,50.0,4.4,8.1,15.4,0.0,0.0,0.0,0.0,1.519,106.41,57.16
273,5,3416,168.6477687319171,-0.8678292086364374,SER,0.799594529715566,10.1880,0.0198,17.4823,0.0016,1.3054,0.0043,10.0116,0.0134,17.0709,0.0012,1.4697,0.0029,9.8433,0.0201,16.918,0.0018,1.6264,0.0044,9.6612,0.0334,16.8136,0.0026,1.7960,0.0073,21.77915,21.533123,21.525019,21.559715,21.123346,21.944735,,16.308256,0.246027,0.008104324,-0.026592255,-0.03469658,0.069293,,19.6415,18.8591,14r,5000.0,0.0166666666666666,,3.600817530640958,7.367178749692916,14.57030473708726,126.82382850106596,128.313953753182,17.93362233379083,26.363044889344277,9.049359016816211,13.583768295199,0.5690185081419092,-1.7826686662317153,0.0920310010010299,-0.0114626215457182,0.3012429475784302,3.035337604017757,0.1014796795152608,0.0559514925360983,0.0347490347490347,0.0886623296968432,0.084285444159693,0.1723729633880066,0.492771195196876,0.253008216286078,8.943353450596236,0.9269870163537776,326.2578957660504,323.10153643785526,0.4944262112343489,2.8801363731172023,0.0,0.0,0.27,0.3462954865095246,1.2745372,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1424.0,17.5,81.4,0.0,3.0,0.03514,0.0037799999117851,9.3,0.0,3.0,50.0,4.4,9.3,29.1,0.0,0.0,0.0,0.0,1.519,106.41,57.16
273,1,2431,168.6037850872668,-0.8308699168587196,SER,0.799594529715566,21.0222,0.0643,17.84,0.0027,1.0025,0.0042,21.0077,0.0424,17.3137,0.002,1.0657,0.0026,20.9938,0.0626,17.0947,0.0033,1.1260,0.0040,20.9788,0.1049,16.989,0.0045,1.1912,0.0069,17.804916,17.273277,17.036987,16.933651,17.668898,18.176395,,,0.5316391,0.23628998,0.3396263,0.10333633,0.027858,,20.0241,19.7505,15r,5000.0,0.0166666666666666,,7.73596285745517,15.873830579134497,26.80163715319857,103.6807507361058,103.99475234197874,35.634141558677975,43.14761971823596,15.835389373880142,20.09836781884568,0.4567723664577209,-1.7927463969453186,-0.4566035329511755,-0.1239871063822555,0.15311960875988,2.6982347370307647,0.0458542335760847,0.0239040037170904,0.0065889508362899,0.0343281336356207,0.0460030348295681,0.0224146037363205,0.1709717114345895,0.0496949536175065,17.809458779845233,0.5395962319248777,320.18344417105493,319.4576513411795,0.391004151005466,0.115801700284501,0.0,0.0,0.27,0.3462954865095246,1.3325249,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2783.0,19.1,145.5,0.0,3.0,0.02383,0.0038199999835342,6.2,0.0,3.0,50.0,3.8,6.2,12.2,0.0,0.0,0.0,0.0,,,
275,3,5748,230.4942925098584,3.545583527374616,SER,1.01651957359663,11.1309,0.2309,18.2509,0.0089,*19.9889*,*0.3401*,7.4116,0.1529,16.954,0.0093,*19.9524*,*0.3402*,0.0,0.0,0.0,0.0,0.0,0.0,*0.0214*,*0.0025*,15.9061,0.0199,*19.8800*,*0.5853*,18.339857,17.918034,Infinity,17.596764,18.232737,19.194445,18.377314,14.394534,0.4218235,Infinity,0.32127,Infinity,0.0,,20.0102,19.8886,704r,5000.0,0.0166666666666666,,1.5,1.5,1.5,0.0,0.0,1.0,1.0,19.440431705886564,21.69849000562296,0.096631401790242,-1.0828203501395064,-2.731280058491624,-0.3818469408970518,0.224816232919693,0.0,-0.2149455083453657,-99.0,0.6666666666666666,0.5695013982570655,1.0162431836040553,-0.074345959575169,0.8343897848393113,0.0313814244339534,18.08744082562339,0.2332992280555216,321.8734467872778,317.7912832636599,0.3876930323719897,1.0258788715978269,2.0,0.0,0.27,0.3462954865095246,1.4330697,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1237.0,22.1,55.9,0.0,3.0,0.02236,0.0023600000422447,9.5,0.0,3.0,50.0,4.5,9.5,15.0,0.0,0.0,0.0,0.0,0.701,72.12,268.79
275,4,7946,230.4984891198247,3.55975626439335,DUP,1.01651957359663,2.1852,0.0020,15.8371,5.0E-4,7.1913,0.0158,2.4540,0.0012,15.3479,3.0E-4,7.3089,0.0090,0.0,0.0,0.0,0.0,0.0,0.0,2.9880,0.0046,15.0435,9.0E-4,7.5425,0.0254,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,0.0839,,19.011,18.0621,705r,5000.0,0.0166666666666666,,1.8106843660048384,3.5064987976143693,6.487854030625734,580.3613367382252,580.6467221053473,7.963795228614354,8.324492301567256,4.041640096460208,4.2238412317164125,0.5154357591190044,-1.7584931972033824,-0.1899572066989843,-0.0611491528834558,1.382618427276611,2.771291592004306,0.0273971213452557,0.0,0.0,0.0,0.0100490924522903,0.0367669931034785,0.1189465004957182,1.6810147263669646,4.236869458133251,2.767769039106729,319.9929586170274,319.9952115522231,0.1126538237502451,0.3956858992464997,0.0,0.0,0.27,0.3462954865095246,1.3371679,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,3395.0,19.3,176.2,0.0,3.0,0.02154,0.0023300000466406,9.2,0.0,3.0,50.0,4.5,9.2,39.5,0.0,0.0,0.0,0.0,0.701,72.12,268.79
275,5,5881,230.4983913571461,3.56497775861937,REX,1.01651957359663,7.7062,0.0059,17.0314,7.0E-4,1.0346,0.0016,7.5895,0.0041,16.4673,5.0E-4,1.1674,0.0010,0.0,0.0,0.0,0.0,0.0,0.0,7.3577,0.0112,16.059,0.0012,1.4313,0.0033,17.101536,16.522356,Infinity,16.080303,16.089552,16.459066,13.842567,13.316305,0.57917976,Infinity,0.44205284,Infinity,0.0839,,19.7079,18.6355,706r,5000.0,0.0166666666666666,,3.660176092469613,7.517347463478026,13.82205266644602,169.91371818095237,169.1671715994379,17.24930524128955,19.01568090552509,7.992268189093402,9.059198757284602,0.6213310053269229,-1.5740818187081165,0.2064271767329932,0.0693203224732254,0.3829445540904999,2.8853528173335405,0.1622983346163456,0.0582908060140076,0.0,0.0,0.1802988891495467,0.2641899645666085,0.3691200304901981,0.3524211159468269,7.441759773367486,1.115973369858247,321.4177201517761,319.63288833847537,0.0954141734531061,1.1817364549172693,0.0,0.0,0.27,0.3462954865095246,1.3371679,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1996.0,19.3,103.6,0.0,3.0,0.01993,0.0023300000466406,8.6,0.0,3.0,50.0,4.1,8.6,35.9,0.0,0.0,0.0,0.0,0.701,72.12,268.79
275,2,5603,230.4894316259802,3.556041984882012,REX,1.01651957359663,5.1053,0.0061,18.2346,0.0011,0.7115,0.0036,5.0877,0.0043,17.7127,8.0E-4,0.7647,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,5.0528,0.0110,17.3388,0.002,0.8705,0.0065,18.199467,17.686401,Infinity,17.321753,17.65366,18.132013,15.798207,14.944604,0.51306534,Infinity,0.36464882,Infinity,0.0,,19.9405,19.8126,707r,5000.0,0.0166666666666666,,3.088214791364359,5.6413869770833145,8.836673306327874,78.320522020831,78.33236864115051,11.224263703205006,11.54551427611678,5.729620576822948,5.883712295507398,0.4244375319586271,-1.4725595559751494,-0.8385504445140168,-0.1114926216415049,0.392754316329956,2.282906502945334,0.1884315922822739,0.0437661649042189,0.0,0.0,0.1298142620534373,0.0236552490288225,0.2420127336008332,0.3031497892768032,5.172318384342264,0.6405922703798237,319.5531666747777,319.7434147333631,0.0709376217000362,0.682928190379946,0.0,0.0,0.27,0.3462954865095246,1.3565089,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,752.0,19.8,37.9,0.0,3.0,0.03947,0.0023300000466406,16.9,0.0,3.0,50.0,5.2,16.9,75.7,0.0,0.0,0.0,0.0,0.701,72.12,268.79
275,6,6202,230.5090262939551,3.565289470827528,PSF,1.01651957359663,10.7068,0.0112,17.564,9.0E-4,1.0174,0.0024,11.0163,0.0073,16.8839,6.0E-4,1.1227,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,11.6312,0.0221,16.3441,0.0015,1.3320,0.0041,20.984987,20.836157,Infinity,21.582048,18.919931,18.863886,16.209595,12.612662,0.14883041,Infinity,-0.7458916,Infinity,0.085411,,19.7754,19.5434,708r,5000.0,0.0166666666666666,,4.177553396582556,8.67748345401154,14.950125289819592,178.0463778927397,211.23983247519,18.81685042668251,53.52669658109903,11.15766433481595,22.144556268315903,0.6881395964131038,-1.347230284466359,0.3799215893800509,0.1669931909081488,0.2035269737243652,2.768614113151343,0.2785430832377845,0.0521942052594135,0.189873417721519,0.2156824147340836,0.1437656466662028,0.7905662847031965,0.7060980916857016,0.2528028868715967,9.640512995157447,0.793680482291444,325.68347692542056,318.8643088546755,0.4105501408610817,2.6703377945104685,0.0,0.0,0.27,0.3462954865095246,1.3371679,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2615.0,19.3,135.7,0.0,3.0,0.02998,0.0023499999660998,12.7,0.0,3.0,50.0,4.7,12.7,45.5,0.0,0.0,0.0,0.0,0.701,72.12,268.79
275,1,5497,230.4859506655617,3.56910841033321,SER,1.01651957359663,10.3065,0.0095,17.2287,9.0E-4,1.0466,0.0019,10.1800,0.0068,16.7135,6.0E-4,1.1508,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,9.9288,0.0193,16.3129,0.0016,1.3577,0.0039,17.253885,16.74078,Infinity,16.328924,16.525301,16.927456,14.87265,13.978315,0.5131054,Infinity,0.4118557,Infinity,0.085591,,19.7602,18.8499,709r,5000.0,0.0166666666666666,,4.2057469489507175,8.300782525319557,13.89669856378826,183.89893446421087,184.1701636242113,17.215776929794274,20.37997763310145,8.70206078488024,10.284828461516012,0.459991892983163,-1.6865838252767469,-0.5142375388165572,-0.1060431776601364,0.3879437744617462,2.595342493522125,0.1999999133545756,0.0434655811469313,0.0013888888888888,0.0,0.0955514807090601,0.248071110759232,0.2500235975559957,0.273755683752356,9.508922639995657,0.7150564887793291,319.7092502208664,319.8547034939562,0.3261506226166304,2.199123635766409,0.0,0.0,0.27,0.3462954865095246,1.3565089,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2080.0,19.8,104.9,0.0,3.0,0.02865,0.0023099998943507,12.4,0.0,3.0,50.0,4.8,12.4,58.9,0.0,0.0,0.0,0.0,0.701,72.12,268.79
276,2,2550,328.8530884620597,-20.88619623527599,PSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,18.693851,Infinity,17.892159,17.057093,15.533939,14.442709,,Infinity,,Infinity,0.38,,20.0664,19.2073,30r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.335,,
276,6,2411,328.9038683033697,-20.85403993774344,SER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.943178,Infinity,17.281359,Infinity,17.46428,17.910908,16.190744,,Infinity,Infinity,,Infinity,0.0,,19.8348,19.709,31r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,
276,3,1830,328.8589989285007,-20.85580020252738,SER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.654194,Infinity,15.732577,Infinity,15.740804,16.20933,14.419052,13.91488,Infinity,Infinity,,Infinity,0.0,,18.8517,18.2243,32r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.335,,
276,5,2142,328.8827741996102,-20.85914464997819,PSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,16.162556,Infinity,15.262009,15.108376,13.803448,12.026785,,Infinity,,Infinity,0.066913,,17.8721,17.6667,33r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.335,,
276,4,1927,328.8657610960995,-20.85877111180021,SER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.148006,Infinity,17.588274,Infinity,17.804852,18.26228,16.721197,17.534143,Infinity,Infinity,,Infinity,0.0,,19.8329,19.6747,34r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.335,,
276,1,1723,328.8524368605138,-20.86268537562251,SER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.221918,Infinity,17.65475,Infinity,17.964941,18.432709,16.123133,14.936952,Infinity,Infinity,,Infinity,0.0,,19.6331,19.3956,35r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.335,,
278,3,4589,115.4743404143718,16.83351771944285,PSF,84.9489679479452,2.8909,0.0089,17.13,0.0042,0.7388,0.0067,2.6011,0.0075,16.7152,0.0045,0.7254,0.0051,0.0,0.0,0.0,0.0,0.0,0.0,2.0254,0.0091,16.5862,0.0053,0.6989,0.0095,17.077648,16.629692,Infinity,16.496355,17.885836,18.560026,,,0.4479561,Infinity,0.13333702,Infinity,0.0,,19.9631,19.5871,280r,5000.0,0.0166666666666666,,1.3267355915457766,2.409508659021737,3.995878217888301,200.73854041756425,200.53061083685375,5.020663141496691,6.12518047846658,2.583560879384412,3.1460437373076933,0.4664475209645327,-1.610343360846903,-0.5351168221586589,-0.0890546814028322,1.3640881776809692,2.394139319687799,0.0519613159706774,0.0,0.0,0.0,0.0198288342661369,0.1452802743917064,0.5558563419427001,1.1723389709222678,1.8071506499075,3.271839198266318,319.997697332469,319.9870435850784,0.1167273945177643,2.0737306138692344,0.0,0.0,0.27,0.3462954865095246,1.3615136,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,605.0,20.0,30.3,0.0,3.0,0.03765,0.0042699999175965,8.8,0.0,3.0,50.0,4.2,8.8,45.5,0.0,0.0,0.0,0.0,1.103,,
278,4,4740,115.4789346461804,16.831344801221,PSF,84.9489679479452,8.6147,5.2342,22.3702,0.5049,1.6896,0.9220,6.9477,3.5029,20.9916,0.3859,1.4931,0.6181,0.0,0.0,0.0,0.0,0.0,0.0,3.6354,1.1319,20.0646,0.2344,1.1026,0.3912,23.418106,23.660421,Infinity,23.752033,22.236544,21.362484,,,-0.24231529,Infinity,-0.09161186,Infinity,0.0,,20.0733,19.3963,281r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.103,,
